sentence,relation,head,head_offset,head_type,tail,tail_offset,tail_type
"当舷侧为纵骨架式时,开孔平台应符合本节2.15.1.11(1)~(3)的要求,同时应在开孔平台横梁与舷侧板的连接处设置肘板,且应将肘板伸至邻近的舷侧纵骨",连接,横梁,47,施工,舷侧板,50,施工
"当舷侧为纵骨架式时,开孔平台应符合本节2.15.1.11(1)~(3)的要求,同时应在开孔平台横梁与舷侧板的连接处设置肘板,且应将肘板伸至邻近的舷侧纵骨",包含,横梁,47,施工,连接处,54,进程
"当舷侧为纵骨架式时,开孔平台应符合本节2.15.1.11(1)~(3)的要求,同时应在开孔平台横梁与舷侧板的连接处设置肘板,且应将肘板伸至邻近的舷侧纵骨",包含,舷侧板,50,施工,连接处,54,进程
"当舷侧为纵骨架式时,开孔平台应符合本节2.15.1.11(1)~(3)的要求,同时应在开孔平台横梁与舷侧板的连接处设置肘板,且应将肘板伸至邻近的舷侧纵骨",制约,连接处,54,进程,肘板,59,施工
"当舷侧为纵骨架式时,开孔平台应符合本节2.15.1.11(1)~(3)的要求,同时应在开孔平台横梁与舷侧板的连接处设置肘板,且应将肘板伸至邻近的舷侧纵骨",制约,肘板,65,施工,舷侧纵骨,72,施工
在强肋骨与舷侧纵骨连接处的前缘应设置肘板,连接,强肋骨,1,施工,舷侧纵骨,5,施工
在强肋骨与舷侧纵骨连接处的前缘应设置肘板,包含,强肋骨,1,施工,肘板,18,施工
在强肋骨与舷侧纵骨连接处的前缘应设置肘板,包含,舷侧纵骨,5,施工,肘板,18,施工
肘板的厚度应不小于强肋骨腹板的厚度;应将肘板伸到强肋骨的面板,属性,肘板,0,施工,厚度,3,属性
肘板的厚度应不小于强肋骨腹板的厚度;应将肘板伸到强肋骨的面板,制约,厚度,3,属性,强肋骨,9,施工
肘板的厚度应不小于强肋骨腹板的厚度;应将肘板伸到强肋骨的面板,包含,强肋骨,9,施工,腹板,12,施工
肘板的厚度应不小于强肋骨腹板的厚度;应将肘板伸到强肋骨的面板,属性,腹板,12,施工,厚度,15,属性
肘板的厚度应不小于强肋骨腹板的厚度;应将肘板伸到强肋骨的面板,制约,肘板,20,施工,强肋骨,24,施工
肘板的厚度应不小于强肋骨腹板的厚度;应将肘板伸到强肋骨的面板,包含,强肋骨,24,施工,面板,28,施工
"在每档肋位上应设置实肋板,其厚度应较本节所要求的首尖舱内的实肋板厚度增厚1.5mm",制约,肋位,3,施工,实肋板,9,施工
"在每档肋位上应设置实肋板,其厚度应较本节所要求的首尖舱内的实肋板厚度增厚1.5mm",属性,实肋板,9,施工,厚度,14,属性
"在每档肋位上应设置实肋板,其厚度应较本节所要求的首尖舱内的实肋板厚度增厚1.5mm",制约,厚度,14,属性,实肋板,29,施工
"对于单螺旋桨船舶,应将其肋板伸至尾管以上的足够高度",包含,单螺旋桨船舶,2,建筑,肋板,12,施工
"对于单螺旋桨船舶,应将其肋板伸至尾管以上的足够高度",制约,肋板,12,施工,尾管,16,施工
"在推进器柱、尾轴架和挂舵臂处,一般应将肋板伸至舱顶并应增加其厚度",方位,肋板,19,施工,推进器柱,1,施工
"在推进器柱、尾轴架和挂舵臂处,一般应将肋板伸至舱顶并应增加其厚度",方位,肋板,19,施工,尾轴架,6,施工
"在推进器柱、尾轴架和挂舵臂处,一般应将肋板伸至舱顶并应增加其厚度",方位,肋板,19,施工,挂舵臂,10,施工
"在推进器柱、尾轴架和挂舵臂处,一般应将肋板伸至舱顶并应增加其厚度",制约,肋板,19,施工,舱顶,23,施工
"当舷侧为横骨架式时,在肋板以上应设置垂向间距不大于2.5m的强胸横梁和舷侧纵桁或符合本节2.15.1.11要求的开孔平台",制约,肋板,11,施工,强胸横梁,30,施工
"当舷侧为横骨架式时,在肋板以上应设置垂向间距不大于2.5m的强胸横梁和舷侧纵桁或符合本节2.15.1.11要求的开孔平台",制约,肋板,11,施工,舷侧纵桁,35,施工
"当舷侧为横骨架式时,在肋板以上应设置垂向间距不大于2.5m的强胸横梁和舷侧纵桁或符合本节2.15.1.11要求的开孔平台",制约,肋板,11,施工,开孔平台,56,施工
强胸横梁、舷侧纵桁及其与肋骨的连接均应符合对首尖舱的要求,制约,强胸横梁,0,施工,要求,26,成果
强胸横梁、舷侧纵桁及其与肋骨的连接均应符合对首尖舱的要求,制约,舷侧纵桁,5,施工,要求,26,成果
强胸横梁、舷侧纵桁及其与肋骨的连接均应符合对首尖舱的要求,制约,肋骨,12,施工,要求,26,成果
强胸横梁、舷侧纵桁及其与肋骨的连接均应符合对首尖舱的要求,连接,舷侧纵桁,5,施工,肋骨,12,施工
"当舷侧为纵骨架式时,在舱顶应设置适当数量的强横梁",制约,舱顶,11,施工,强横梁,21,施工
强横梁与强肋骨的连接肘板应符合本篇1.2.7的要求,连接,强横梁,0,施工,强肋骨,4,施工
强横梁与强肋骨的连接肘板应符合本篇1.2.7的要求,包含,强横梁,0,施工,肘板,10,施工
强横梁与强肋骨的连接肘板应符合本篇1.2.7的要求,包含,强肋骨,4,施工,肘板,10,施工
强横梁与强肋骨的连接肘板应符合本篇1.2.7的要求,制约,肘板,10,施工,要求,23,成果
"在液舱内,尾尖舱上部和尾突出体或巡洋舰尾的中纵剖面处一般应设置制荡舱壁",方位,尾尖舱,5,空间,液舱,1,空间
"在液舱内,尾尖舱上部和尾突出体或巡洋舰尾的中纵剖面处一般应设置制荡舱壁",包含,尾尖舱,5,空间,上部,8,进程
"在液舱内,尾尖舱上部和尾突出体或巡洋舰尾的中纵剖面处一般应设置制荡舱壁",包含,尾尖舱,5,空间,尾突出体,11,施工
"在液舱内,尾尖舱上部和尾突出体或巡洋舰尾的中纵剖面处一般应设置制荡舱壁",包含,巡洋舰,16,建筑,中纵剖面,21,进程
"在液舱内,尾尖舱上部和尾突出体或巡洋舰尾的中纵剖面处一般应设置制荡舱壁",制约,上部,8,进程,制荡舱壁,31,施工
"在液舱内,尾尖舱上部和尾突出体或巡洋舰尾的中纵剖面处一般应设置制荡舱壁",制约,尾突出体,11,施工,制荡舱壁,31,施工
"在液舱内,尾尖舱上部和尾突出体或巡洋舰尾的中纵剖面处一般应设置制荡舱壁",制约,中纵剖面,21,进程,制荡舱壁,31,施工
"但当尾部悬伸特别宽大时,可要求在其左右舷另外设置纵向制荡舱壁",制约,左右舷,17,施工,制荡舱壁,26,施工
"但当尾部悬伸特别宽大时,可要求在其左右舷另外设置纵向制荡舱壁",制约,制荡舱壁,26,施工,要求,50,成果
"但当尾部悬伸特别宽大时,可要求在其左右舷另外设置纵向制荡舱壁",制约,制荡舱壁,26,施工,扶强材,64,施工
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",方位,甲板间舱,7,空间,尾尖舱,1,空间
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",包含,甲板间舱,7,空间,舷侧,11,施工
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",属性,甲板间舱,20,空间,高度,24,属性
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",制约,甲板间舱,20,空间,间断舷侧纵桁,38,施工
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",属性,间断舷侧纵桁,38,施工,腹板高度,46,属性
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",制约,腹板高度,46,属性,肋骨,51,施工
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",属性,间断舷侧纵桁,38,施工,腹板厚度,57,属性
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",制约,腹板厚度,57,属性,要求,81,成果
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",属性,间断舷侧纵桁,38,施工,面板剖面积,62,属性
"当尾尖舱上面的甲板间舱舷侧为横骨架式,且甲板间舱高度大于3m时,应设抗拍击的间断舷侧纵桁,其腹板高度与肋骨相同,其腹板厚度和面板剖面积应满足本节2.15.2.2的要求;如不设间断舷侧纵桁,则应按本节2.15.2.1(2)的要求增加该区域的外板厚度",制约,面板剖面积,62,属性,要求,81,成果
"当尾尖舱上面的甲板间舱舷侧为纵骨架式时,应设置支持纵骨的强肋骨",方位,甲板间舱,7,空间,尾尖舱,1,空间
"当尾尖舱上面的甲板间舱舷侧为纵骨架式时,应设置支持纵骨的强肋骨",包含,甲板间舱,7,空间,舷侧,11,施工
"当尾尖舱上面的甲板间舱舷侧为纵骨架式时,应设置支持纵骨的强肋骨",制约,甲板间舱,7,空间,强肋骨,28,施工
"对于集装箱船、滚装船、客船、车辆运输船及具有类似首部外飘的船舶,其首部舷侧结构加强应满足本篇第7章第8节的要求",包含,集装箱船,2,建筑,首部舷侧结构,33,施工
"对于集装箱船、滚装船、客船、车辆运输船及具有类似首部外飘的船舶,其首部舷侧结构加强应满足本篇第7章第8节的要求",包含,滚装船,7,建筑,首部舷侧结构,33,施工
"对于集装箱船、滚装船、客船、车辆运输船及具有类似首部外飘的船舶,其首部舷侧结构加强应满足本篇第7章第8节的要求",包含,客船,11,建筑,首部舷侧结构,33,施工
"对于集装箱船、滚装船、客船、车辆运输船及具有类似首部外飘的船舶,其首部舷侧结构加强应满足本篇第7章第8节的要求",包含,车辆运输船,14,建筑,首部舷侧结构,33,施工
"对于集装箱船、滚装船、客船、车辆运输船及具有类似首部外飘的船舶,其首部舷侧结构加强应满足本篇第7章第8节的要求",包含,船舶,29,建筑,首部舷侧结构,33,施工
"对于集装箱船、滚装船、客船、车辆运输船及具有类似首部外飘的船舶,其首部舷侧结构加强应满足本篇第7章第8节的要求",定义,船舶,29,建筑,首部外飘,24,施工
"对于集装箱船、滚装船、客船、车辆运输船及具有类似首部外飘的船舶,其首部舷侧结构加强应满足本篇第7章第8节的要求",制约,首部舷侧结构,33,施工,要求,53,成果
主机基座的结构应具有足够的强度和刚度,包含,主机基座,0,施工,结构,5,施工
主机基座的结构应具有足够的强度和刚度,制约,结构,5,施工,强度,13,属性
主机基座的结构应具有足够的强度和刚度,制约,结构,5,施工,刚度,16,属性
主机基座通常是由两道纵桁及设在每个肋位处的横隔板及横肘板组成,包含,主机基座,0,施工,纵桁,10,施工
主机基座通常是由两道纵桁及设在每个肋位处的横隔板及横肘板组成,包含,主机基座,0,施工,横隔板,21,施工
主机基座通常是由两道纵桁及设在每个肋位处的横隔板及横肘板组成,包含,主机基座,0,施工,横肘板,25,施工
"横隔板设在纵桁之间,并应尽量升高",制约,横隔板,0,施工,纵桁,5,施工
"横肘板设在纵桁外侧,宽度一般不小于其高度",制约,横肘板,0,施工,纵桁,5,施工
"横隔板设在纵桁之间,并应尽量升高",属性,横隔板,0,施工,宽度,27,属性
"横隔板设在纵桁之间,并应尽量升高",属性,横隔板,0,施工,高度,35,属性
"横肘板设在纵桁外侧,宽度一般不小于其高度",制约,宽度,10,属性,高度,18,属性
横肘板应与纵桁面板焊接,制约,横肘板,0,施工,纵桁面板,5,施工
"主机基座纵桁应与底部旁桁材设在同一平面内;如无法办到,则应在机座纵桁下设置与旁桁材同厚的局部桁材",包含,主机基座,0,施工,纵桁,4,施工
"主机基座纵桁应与底部旁桁材设在同一平面内;如无法办到,则应在机座纵桁下设置与旁桁材同厚的局部桁材",制约,纵桁,4,施工,底部旁桁材,8,施工
"主机基座纵桁应与底部旁桁材设在同一平面内;如无法办到,则应在机座纵桁下设置与旁桁材同厚的局部桁材",制约,机座纵桁,30,施工,局部桁材,44,施工
"在个别情况下,局部桁材可为仅与内底及肋板焊接的半高旁桁材",制约,局部桁材,7,施工,半高旁桁材,23,施工
"在个别情况下,局部桁材可为仅与内底及肋板焊接的半高旁桁材",连接,半高旁桁材,23,施工,内底,15,施工
"在个别情况下,局部桁材可为仅与内底及肋板焊接的半高旁桁材",连接,半高旁桁材,23,施工,肋板,18,施工
主机基座纵桁的水平面板应在固定螺栓处以适当数量的垂直肘板支持,包含,主机基座,0,施工,纵桁,4,施工
主机基座纵桁的水平面板应在固定螺栓处以适当数量的垂直肘板支持,包含,纵桁,4,施工,水平面板,7,施工
主机基座纵桁的水平面板应在固定螺栓处以适当数量的垂直肘板支持,制约,水平面板,7,施工,垂直肘板,24,施工
